filepath,label_name,label_idx
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Scarlett Johansson/108_e118d7c8.jpg,Scarlett Johansson,13
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Angelina Jolie/022_b497b92e.jpg,Angelina Jolie,0
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Scarlett Johansson/156_6bd9b374.jpg,Scarlett Johansson,13
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Tom Hanks/006_a28f75e7.jpg,Tom Hanks,15
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Robert Downey Jr/044_faec2086.jpg,Robert Downey Jr,11
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Natalie Portman/087_dabfb9e0.jpg,Natalie Portman,9
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Natalie Portman/078_15befce2.jpg,Natalie Portman,9
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Megan Fox/039_45475171.jpg,Megan Fox,8
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Scarlett Johansson/094_ad3f1b0c.jpg,Scarlett Johansson,13
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Tom Cruise/027_7c6c360c.jpg,Tom Cruise,14
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Nicole Kidman/088_fce81ee7.jpg,Nicole Kidman,10
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Scarlett Johansson/015_bca34e2c.jpg,Scarlett Johansson,13
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Kate Winslet/021_40180588.jpg,Kate Winslet,6
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Sandra Bullock/061_694af034.jpg,Sandra Bullock,12
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Megan Fox/034_27326b4e.jpg,Megan Fox,8
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Natalie Portman/094_6aec42c7.jpg,Natalie Portman,9
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Sandra Bullock/056_7b1ade09.jpg,Sandra Bullock,12
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Nicole Kidman/045_dc66ee1c.jpg,Nicole Kidman,10
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Angelina Jolie/077_27650aa3.jpg,Angelina Jolie,0
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Scarlett Johansson/173_39ab0a7f.jpg,Scarlett Johansson,13
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Tom Cruise/097_914cebdd.jpg,Tom Cruise,14
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Brad Pitt/051_fd8a292f.jpg,Brad Pitt,1
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Brad Pitt/090_12e1f614.jpg,Brad Pitt,1
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Megan Fox/012_d461a2b5.jpg,Megan Fox,8
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Leonardo DiCaprio/050_e7bdecc0.jpg,Leonardo DiCaprio,7
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Kate Winslet/008_6c01eb52.jpg,Kate Winslet,6
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Denzel Washington/079_b055b519.jpg,Denzel Washington,2
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Angelina Jolie/005_582c121a.jpg,Angelina Jolie,0
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Tom Hanks/023_2029f686.jpg,Tom Hanks,15
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Leonardo DiCaprio/095_7ffaffe6.jpg,Leonardo DiCaprio,7
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Natalie Portman/088_c6c7b0b2.jpg,Natalie Portman,9
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Leonardo DiCaprio/002_86e8aa58.jpg,Leonardo DiCaprio,7
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Leonardo DiCaprio/071_a052296d.jpg,Leonardo DiCaprio,7
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Johnny Depp/049_9254f6f2.jpg,Johnny Depp,5
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Nicole Kidman/012_b26d9a9d.jpg,Nicole Kidman,10
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Nicole Kidman/037_cff9f22d.jpg,Nicole Kidman,10
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Natalie Portman/050_4bfee337.jpg,Natalie Portman,9
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Angelina Jolie/076_1d914d5b.jpg,Angelina Jolie,0
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Johnny Depp/056_c5e6243c.jpg,Johnny Depp,5
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Megan Fox/037_f01637d6.jpg,Megan Fox,8
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Nicole Kidman/058_a5eb69fb.jpg,Nicole Kidman,10
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Tom Cruise/021_f04e960b.jpg,Tom Cruise,14
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Kate Winslet/084_25462eb9.jpg,Kate Winslet,6
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Megan Fox/075_9b57684f.jpg,Megan Fox,8
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Hugh Jackman/018_3bdca9f6.jpg,Hugh Jackman,3
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Jennifer Lawrence/017_b67e0915.jpg,Jennifer Lawrence,4
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Scarlett Johansson/093_fda0f117.jpg,Scarlett Johansson,13
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Brad Pitt/004_777c50d0.jpg,Brad Pitt,1
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Brad Pitt/075_a7a83d60.jpg,Brad Pitt,1
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Denzel Washington/083_9436dbb0.jpg,Denzel Washington,2
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Jennifer Lawrence/033_c27f428c.jpg,Jennifer Lawrence,4
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Hugh Jackman/083_3ab573ea.jpg,Hugh Jackman,3
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Hugh Jackman/032_0e6a520a.jpg,Hugh Jackman,3
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Sandra Bullock/100_e1433988.jpg,Sandra Bullock,12
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Leonardo DiCaprio/015_2872d02b.jpg,Leonardo DiCaprio,7
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Tom Cruise/006_46519378.jpg,Tom Cruise,14
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Johnny Depp/073_71584704.jpg,Johnny Depp,5
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Nicole Kidman/031_55e30033.jpg,Nicole Kidman,10
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Megan Fox/077_de6b59a7.jpg,Megan Fox,8
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Scarlett Johansson/165_561e5653.jpg,Scarlett Johansson,13
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Megan Fox/042_870cbd50.jpg,Megan Fox,8
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Brad Pitt/009_23c94f29.jpg,Brad Pitt,1
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Kate Winslet/059_089c6dcd.jpg,Kate Winslet,6
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Sandra Bullock/032_f3773aa6.jpg,Sandra Bullock,12
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Denzel Washington/084_43b55cdf.jpg,Denzel Washington,2
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Kate Winslet/049_6cf6b364.jpg,Kate Winslet,6
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Angelina Jolie/071_b537dbca.jpg,Angelina Jolie,0
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Hugh Jackman/026_4e67d826.jpg,Hugh Jackman,3
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Robert Downey Jr/080_f5386479.jpg,Robert Downey Jr,11
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Sandra Bullock/072_6abd70dd.jpg,Sandra Bullock,12
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Hugh Jackman/052_f394c931.jpg,Hugh Jackman,3
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Brad Pitt/060_136e5ef5.jpg,Brad Pitt,1
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Jennifer Lawrence/086_7ddf4f90.jpg,Jennifer Lawrence,4
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Will Smith/098_6f416b6a.jpg,Will Smith,16
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Scarlett Johansson/096_9d0cd927.jpg,Scarlett Johansson,13
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Leonardo DiCaprio/001_08194468.jpg,Leonardo DiCaprio,7
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Natalie Portman/071_7621368b.jpg,Natalie Portman,9
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Hugh Jackman/084_c4bb2e0e.jpg,Hugh Jackman,3
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Megan Fox/006_4e33c943.jpg,Megan Fox,8
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Kate Winslet/092_7716bdbb.jpg,Kate Winslet,6
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Denzel Washington/078_8a19b2b4.jpg,Denzel Washington,2
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Nicole Kidman/066_08ec842b.jpg,Nicole Kidman,10
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Denzel Washington/006_2880115c.jpg,Denzel Washington,2
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Tom Hanks/099_1b1c4625.jpg,Tom Hanks,15
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Robert Downey Jr/092_c27c41de.jpg,Robert Downey Jr,11
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Robert Downey Jr/023_51dce41c.jpg,Robert Downey Jr,11
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Robert Downey Jr/036_1b97e72c.jpg,Robert Downey Jr,11
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Kate Winslet/083_a685594b.jpg,Kate Winslet,6
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Sandra Bullock/049_0ba44f0d.jpg,Sandra Bullock,12
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Leonardo DiCaprio/063_55002ecd.jpg,Leonardo DiCaprio,7
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Leonardo DiCaprio/013_ca6af517.jpg,Leonardo DiCaprio,7
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Scarlett Johansson/051_f852bd6d.jpg,Scarlett Johansson,13
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Robert Downey Jr/060_19a80cff.jpg,Robert Downey Jr,11
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Kate Winslet/070_257cc94f.jpg,Kate Winslet,6
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Johnny Depp/041_6ec992c9.jpg,Johnny Depp,5
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Tom Hanks/047_fa46a4c7.jpg,Tom Hanks,15
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Megan Fox/021_2d9dd3a2.jpg,Megan Fox,8
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Jennifer Lawrence/068_9718f48b.jpg,Jennifer Lawrence,4
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Jennifer Lawrence/039_f2610531.jpg,Jennifer Lawrence,4
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Tom Cruise/034_ed2c8762.jpg,Tom Cruise,14
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Hugh Jackman/051_12956682.jpg,Hugh Jackman,3
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Megan Fox/023_55dd20e3.jpg,Megan Fox,8
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Brad Pitt/057_545ca96d.jpg,Brad Pitt,1
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Jennifer Lawrence/070_d8f59abc.jpg,Jennifer Lawrence,4
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Nicole Kidman/014_bbe9116e.jpg,Nicole Kidman,10
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Scarlett Johansson/185_d369de0c.jpg,Scarlett Johansson,13
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Leonardo DiCaprio/010_2f9c83bc.jpg,Leonardo DiCaprio,7
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Scarlett Johansson/079_9f634689.jpg,Scarlett Johansson,13
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Johnny Depp/093_8cb84a89.jpg,Johnny Depp,5
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Nicole Kidman/051_0a2d66b7.jpg,Nicole Kidman,10
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Angelina Jolie/033_23e68208.jpg,Angelina Jolie,0
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Kate Winslet/009_07c15c37.jpg,Kate Winslet,6
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Tom Hanks/082_41697615.jpg,Tom Hanks,15
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Scarlett Johansson/031_750d847e.jpg,Scarlett Johansson,13
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Robert Downey Jr/010_991a88dc.jpg,Robert Downey Jr,11
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Scarlett Johansson/067_590b9254.jpg,Scarlett Johansson,13
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Kate Winslet/036_1533e4ff.jpg,Kate Winslet,6
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Kate Winslet/038_74aabb03.jpg,Kate Winslet,6
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Leonardo DiCaprio/049_37f969c1.jpg,Leonardo DiCaprio,7
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Kate Winslet/075_98fb973f.jpg,Kate Winslet,6
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Hugh Jackman/077_08ff1da6.jpg,Hugh Jackman,3
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Will Smith/014_f512d81c.jpg,Will Smith,16
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Kate Winslet/085_c957f9b7.jpg,Kate Winslet,6
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Johnny Depp/027_2eab41f9.jpg,Johnny Depp,5
/home/tony/.cache/kagglehub/datasets/vishesh1412/celebrity-face-image-dataset/versions/1/Celebrity Faces Dataset/Denzel Washington/053_4f937ab4.jpg,Denzel Washington,2
